Word,Rank
カ,2185
足元,2186
権利,2187
作り,2188
夫,2189
チェック,2190
所詮,2191
出来事,2192
揺れる,2193
体力,2194
強さ,2195
た,2196
資格,2197
半年,2198
外,2199
保つ,2200
いざ,2201
手段,2202
というもの,2203
殿,2204
汚す,2205
階段,2206
めっちゃ,2207
生,2208
生き物,2209
頬,2210
仕方がない,2211
交わす,2212
普通に,2213
喜び,2214
振り返る,2215
いじめる,2216
建物,2217
ミス,2218
えへへ,2219
この野郎,2220
勝利,2221
なんでもいい,2222
不幸,2223
環境,2224
時の,2225
今のうち,2226
おかしな,2227
自覚,2228
知識,2229
おーい,2230
追い詰める,2231
説得,2232
残った,2233
ちょっとした,2234
メンバー,2235
なんとなく,2236
酒,2237
完了,2238
枚,2239
加える,2240
旦那,2241
ド,2242
青,2243
種類,2244
昼間,2245
確信,2246
父さん,2247
よこす,2248
一個,2249
喜んで,2250
あらゆる,2251
バイト,2252
出発,2253
以下,2254
一時,2255
いくつか,2256
この手,2257
閉じる,2258
強引,2259
及ぶ,2260
仮に,2261
式,2262
王,2263
いたい,2264
折れる,2265
天才,2266
ネット,2267
ついていく,2268
依頼,2269
慎重,2270
誓う,2271
管理,2272
ことに,2273
動物,2274
づらい,2275
これから,2276
かねる,2277
破壊,2278
そうなんですか,2279
怯える,2280
売れる,2281
家,2282
ようこそ,2283
揉む,2284
逆らう,2285
恋愛,2286
沈む,2287
それほど,2288
書,2289
というか,2290
村,2291
資料,2292
浴びる,2293
空間,2294
順調,2295
いくらでも,2296
向き合う,2297
はやる,2298
太陽,2299
夕方,2300
風呂,2301
濃い,2302
ず,2303
おかえりなさい,2304
どころ,2305
泳ぐ,2306
話し合う,2307
おや,2308
カメラ,2309
近所,2310
毒,2311
店,2312
医者,2313
照れる,2314
ロ,2315
気にしない,2316
礼,2317
冬,2318
あっさり,2319
導く,2320
底,2321
土地,2322
変更,2323
ほらほら,2324
映像,2325
男子,2326
意志,2327
あれだけ,2328
こんばんは,2329
挟む,2330
どく,2331
荒い,2332
経つ,2333
大きさ,2334
連れてくる,2335
散歩,2336
何かあったの,2337
望み,2338
いい感じ,2339
いってらっしゃい,2340
未だに,2341
理想,2342
尊敬,2343
パーティー,2344
吹く,2345
穏やか,2346
愚か,2347
だもの,2348
地面,2349
旅行,2350
なんのこと,2351
保証,2352
潰れる,2353
ハマる,2354
なす,2355
ゆ,2356
控える,2357
近づける,2358
夫婦,2359
疑問,2360
額,2361
連続,2362
お家,2363
並べる,2364
眠い,2365
鋭い,2366
あちこち,2367
２回,2368
汚れる,2369
化,2370
決まり,2371
ホテル,2372
へん,2373
はっきり言う,2374
確保,2375
案外,2376
よければ,2377
表,2378
好み,2379
細かい,2380
小,2381
漏れる,2382
覚え,2383
転ぶ,2384
心から,2385
骨,2386
五人,2387
整理,2388
おら,2389
公園,2390
今でも,2391
今のところ,2392
というより,2393
悩み,2394
はるか,2395
支配,2396
訴える,2397
大人になる,2398
その辺,2399
覆う,2400
嘘をつく,2401
制服,2402
微妙,2403
庇う,2404
乾杯,2405
時間がかかる,2406
その代わり,2407
貴重,2408
漫画,2409
発言,2410
どうにか,2411
抜け出す,2412
お久しぶり,2413
浮く,2414
精神,2415
招く,2416
十,2417
直前,2418
誕生日,2419
両手,2420
縛る,2421
してやる,2422
晒す,2423
よそ,2424
せいぜい,2425
巡る,2426
偉そう,2427
呆れる,2428
せず,2429
把握,2430
いつも通り,2431
実力,2432
活躍,2433
セット,2434
心の中,2435
年齢,2436
途端,2437
拭く,2438
最強,2439
申し上げる,2440
注文,2441
純粋,2442
評価,2443
数日,2444
問う,2445
気を遣う,2446
この辺り,2447
具体的,2448
頼み,2449
ふむ,2450
悪魔,2451
チーム,2452
惚れる,2453
同時に,2454
収める,2455
明かり,2456
やむ,2457
ように言う,2458
足音,2459
鏡,2460
ムカつく,2461
悲鳴,2462
告げる,2463
らん,2464
ぶる,2465
そうじゃなくて,2466
含む,2467
丁寧,2468
操る,2469
ながら,2470
社長,2471
手伝い,2472
足る,2473
表現,2474
計算,2475
代表,2476
抱きしめる,2477
ごらん,2478
思いっきり,2479
個人,2480
電車,2481
すっきり,2482
肝心,2483
っち,2484
伝説,2485
見に来る,2486
からかう,2487
やれやれ,2488
要求,2489
防ぐ,2490
北,2491
ばん,2492
室,2493
同じく,2494
飾る,2495
最中,2496
ぴ,2497
組織,2498
一人で,2499
親子,2500
体調,2501
目に遭う,2502
第三,2503
戦争,2504
光景,2505
目が覚める,2506
ですが,2507
再会,2508
退屈,2509
け,2510
脳,2511
正式,2512
卵,2513
人形,2514
振り回す,2515
容赦,2516
追い出す,2517
塗る,2518
かよ,2519
満たす,2520
炎,2521
勧める,2522
閉じ込める,2523
細い,2524
社会,2525
餌,2526
ふと,2527
とんだ,2528
訪ねる,2529
積む,2530
ポイント,2531
絶望,2532
ものになる,2533
果たして,2534
満ちる,2535
ていうか,2536
次々,2537
とうとう,2538
継ぐ,2539
処理,2540
特殊,2541
でござる,2542
逆に,2543
さよなら,2544
監視,2545
下る,2546
膝,2547
動揺,2548
なれば,2549
感想,2550
機,2551
両方,2552
好きにする,2553
逃す,2554
真っ赤,2555
とう,2556
いわゆる,2557
各,2558
対象,2559
角,2560
どうしたん,2561
唇,2562
縁,2563
真ん中,2564
遅刻,2565
兄貴,2566
見捨てる,2567
テーブル,2568
テスト,2569
気にするな,2570
蛇,2571
ということだ,2572
いっそ,2573
注目,2574
あり得る,2575
契約,2576
直後,2577
これなら,2578
しき,2579
着替え,2580
夢を見る,2581
目を覚ます,2582
お菓子,2583
こだわる,2584
念のため,2585
世界中,2586
祖父,2587
メッセージ,2588
どうにも,2589
好く,2590
悲しむ,2591
っぱなし,2592
会議,2593
曲,2594
笑い声,2595
おごる,2596
移る,2597
イベント,2598
実に,2599
性,2600
正面,2601
生み出す,2602
設定,2603
ふりをする,2604
決まって,2605
してもいい,2606
体験,2607
とのこと,2608
お昼,2609
といえば,2610
気合い,2611
部下,2612
構いません,2613
なになに,2614
叱る,2615
よしよし,2616
詰める,2617
ご苦労さま,2618
決意,2619
ビビる,2620
崩す,2621
回収,2622
大切にする,2623
運動,2624
かもし,2625
巻く,2626
そういや,2627
愛す,2628
なんでも,2629
意味がある,2630
あまりにも,2631
親友,2632
こもる,2633
顔色,2634
自分から,2635
ダメダメ,2636
やり取り,2637
美,2638
剣,2639
任す,2640
この度,2641
実際に,2642
印象,2643
しっ,2644
といっても,2645
ページ,2646
左右,2647
憧れ,2648
ぶ,2649
跡,2650
分かれる,2651
様子を見る,2652
秋,2653
晴れる,2654
犠牲,2655
狂う,2656
腐る,2657
幸い,2658
ご迷惑,2659
整える,2660
二階,2661
バカ野郎,2662
雇う,2663
章,2664
被害,2665
爪,2666
サービス,2667
いたずら,2668
ガン,2669
土,2670
取り出す,2671
茶,2672
範囲,2673
湧く,2674
主,2675
被害者,2676
冷める,2677
嫉妬,2678
移す,2679
ニュース,2680
悲しみ,2681
経る,2682
舞台,2683
来週,2684
見張る,2685
それら,2686
気のせい,2687
同様,2688
追加,2689
右手,2690
機能,2691
よす,2692
手にする,2693
迎えに来る,2694
おっさん,2695
そうなんです,2696
優先,2697
魅力,2698
であろう,2699
派,2700
呼吸,2701
認識,2702
驚き,2703
機械,2704
人数,2705
段階,2706
ため息,2707
今や,2708
おばさん,2709
のんびり,2710
んで,2711
復活,2712
動き出す,2713
のう,2714
獣,2715
鞄,2716
歩,2717
んち,2718
スピード,2719
気はない,2720
蘇る,2721
お手伝い,2722
構える,2723
これで,2724
焼ける,2725
小さい頃,2726
開発,2727
おもちゃ,2728
結論,2729
てっきり,2730
世話,2731
感心,2732
くだらない,2733
乱暴,2734
素人,2735
電気,2736
くっつく,2737
いかに,2738
万が一,2739
教わる,2740
アップ,2741
施設,2742
攻める,2743
生意気,2744
ラ,2745
眼鏡,2746
てんだ,2747
不明,2748
やろ,2749
生き残る,2750
背,2751
見上げる,2752
ゲ,2753
長,2754
幼い,2755
出番,2756
引き取る,2757
何て,2758
緑,2759
サイズ,2760
侵入,2761
玄関,2762
差し出す,2763
袋,2764
表す,2765
取り,2766
危機,2767
仕業,2768
すると,2769
それなり,2770
スーパー,2771
逃れる,2772
キャラ,2773
足りない,2774
地下,2775
自宅,2776
死体,2777
約,2778
こないだ,2779
おめでとうございます,2780
本番,2781
日常,2782
漏らす,2783
貫く,2784
中央,2785
便利,2786
越す,2787
どなた,2788
座,2789
調子に乗る,2790
つまらない,2791
お嬢さん,2792
絞る,2793
証,2794
評判,2795
暮らし,2796
術,2797
男の人,2798
接触,2799
挑戦,2800
なるべく,2801
主人,2802
小学生,2803
身につける,2804
知り合う,2805
載る,2806
なんなん,2807
鍛える,2808
とやら,2809
もう一回,2810
殿,2811
冷える,2812
匂いがする,2813
圧倒的,2814
最終,2815
落ち着ける,2816
スタート,2817
犯す,2818
背後,2819
布団,2820
バッチリ,2821
中学,2822
夜中,2823
話せる,2824
どうするか,2825
持ち込む,2826
持って行く,2827
乗り込む,2828
法,2829
う,2830
またね,2831
この中,2832
危うい,2833
野菜,2834
眩しい,2835
帰す,2836
我ら,2837
さようなら,2838
感じがする,2839
出,2840
教育,2841
若者,2842
自分自身,2843
生きていく,2844
下,2845
教師,2846
何とも,2847
相手にする,2848
要る,2849
庭,2850
こうやって,2851
そういうことか,2852
もっとも,2853
ネタ,2854
布,2855
サイン,2856
じっくり,2857
変わり,2858
よくある,2859
街,2860
殺し,2861
む,2862
よし,2863
家庭,2864
始末,2865
時計,2866
なぜなら,2867
リー,2868
カード,2869
対策,2870
遊びに来る,2871
ジャン,2872
み,2873
ノック,2874
手がかり,2875
雲,2876
再開,2877
化け物,2878
ひたすら,2879
数える,2880
方々,2881
それから,2882
治療,2883
おばあちゃん,2884
あんたら,2885
来年,2886
処分,2887
あっという間,2888
夢見る,2889
滑る,2890
個人的,2891
撮影,2892
正義,2893
がっかり,2894
暴力,2895
ボロボロ,2896
気味,2897
城,2898
氷,2899
力になる,2900
現状,2901
キラキラ,2902
本気で,2903
材料,2904
持ち主,2905
サボる,2906
会場,2907
ぬう,2908
姿勢,2909
以降,2910
飲み物,2911
痛っ,2912
宣言,2913
愛情,2914
犯罪,2915
脱出,2916
飼う,2917
糸,2918
ましょうか,2919
維持,2920
見送る,2921
成果,2922
疲れ,2922
数字,2924
ねん,2925
ホ,2926
宛,2927
手放す,2928
からこそ,2929
拍手,2930
びる,2931
前回,2932
やったら,2933
聞ける,2934
入り込む,2935
転がる,2936
挑む,2937
ビル,2938
男女,2939
丸,2940
注ぐ,2941
歯,2942
思い込む,2943
システム,2944
操作,2945
中止,2946
翌日,2947
橋,2948
後輩,2949
恨み,2950
まあね,2951
久々,2952
馴染む,2953
もたらす,2954
手のひら,2955
大会,2956
季節,2957
取引,2958
いいって言う,2959
備える,2960
接する,2961
グループ,2962
試合,2963
回目,2964
お土産,2965
睨む,2966
塊,2967
違和感,2968
対,2969
気にしないで,2970
した方がいい,2971
光栄,2972
周辺,2973
聞かす,2974
常識,2975
いつだって,2976
女の人,2977
毎年,2978
下す,2979
単なる,2980
しとる,2981
二本,2982
心当たり,2983
小学校,2984
門,2985
癒す,2986
いかん,2987
同情,2988
よほど,2989
興味ない,2990
でなければ,2991
万,2992
ひょっとして,2993
こなす,2994
どこまでも,2995
視界,2996
ケーキ,2997
ああん,2998
ついて,2999
どれくらい,3000
バランス,3001
西,3002
海外,3003
実感,3004
一同,3005
舞う,3006
互い,3007
失礼しました,3008
ボタン,3009
思考,3010
としたら,3011
揃える,3012
やや,3013
なんだっけ,3014
やり直す,3015
塞ぐ,3016
疑い,3017
オススメ,3018
賛成,3019
おち,3020
恥,3021
誇り,3022
刻む,3023
手前,3024
あったか,3025
パッ,3026
形,3027
店員,3028
固まる,3029
南,3030
祭,3031
特定,3032
どうなってる,3033
なり,3034
はずない,3035
ひとまず,3036
刺さる,3037
整う,3038
意地悪,3039
復讐,3040
お断り,3041
ワクワク,3042
重なる,3043
感触,3044
ぼーっと,3045
ます,3046
何度か,3047
死んでも,3048
一方的,3049
答え,3050
意味がない,3051
罰,3052
尋ねる,3053
変態,3054
台,3055
使い方,3056
なおさら,3057
写る,3058
観察,3059
しゅ,3060
東,3061
成績,3062
優しくする,3063
桜,3064
お祝い,3065
混ぜる,3066
治す,3067
身体,3068
成立,3069
いじる,3070
溶ける,3071
トップ,3072
孫,3073
駆けつける,3074
選択肢,3075
隙間,3076
いかにも,3077
争う,3078
後にする,3079
デザイン,3080
が,3081
それよりも,3082
加わる,3083
地球,3084
新鮮,3085
済み,3086
信用できる,3087
交渉,3088
とっとと,3089
理屈,3090
サンキュー,3091
脅す,3092
微笑む,3093
割と,3094
負う,3095
豊か,3096
自分でも,3097
拒否,3098
いくらなんでも,3099
嫁,3100
にもかかわらず,3101
はめる,3102
不足,3103
関係者,3104
膨らむ,3105
大抵,3106
お弁当,3107
主張,3108
合流,3109
提供,3110
当日,3111
どんだけ,3112
賑やか,3113
せずに,3114
咲く,3115
きっちり,3116
ものなら,3117
また明日,3118
本格的,3119
這う,3120
悪,3121
地味,3122
調べ,3123
鉄,3124
逮捕,3125
生える,3126
ちい,3127
矢,3128
係,3129
メニュー,3130
強力,3131
見失う,3132
指定,3133
捧げる,3134
思いをする,3135
皿,3136
親戚,3137
である,3138
振り向く,3139
地図,3140
何やら,3141
突く,3142
遠慮なく,3143
撫でる,3144
雑誌,3145
天井,3146
ふざけんな,3147
引きずる,3148
一匹,3149
ほほほ,3150
特徴,3151
番号,3152
呟く,3153
伏せる,3154
企む,3155
拳,3156
人類,3157
商品,3158
階,3159
財布,3160
に関して,3161
言い切る,3162
単に,3163
可愛らしい,3164
見せつける,3165
発揮,3166
中でも,3167
ごちそう,3168
地元,3169
模様,3170
かつ,3171
左手,3172
はよ,3173
ませんでした,3174
両,3175
ククク,3176
集団,3177
食べられる,3178
贅沢,3179
おかわり,3180
こる,3181
そうやって,3182
勘,3183
速度,3184
内側,3185
跳ねる,3186
もめる,3187
ひひ,3188
そうですね,3189
バイバイ,3190
妄想,3191
バラバラ,3192
どける,3193
孤独,3194
ごとき,3195
肉体,3196
裸,3197
何者か,3198
ものである,3199
近寄る,3200
欠ける,3201
返る,3202
指導,3203
暴走,3204
淡い,3205
お詫び,3206
砂,3207
歓迎,3208
どのよう,3209
何回,3210
出入り,3211
来,3212
となると,3213
ぼんやり,3214
こん,3215
考え方,3216
用がある,3217
何事,3218
用件,3219
負担,3220
なにせ,3221
いかん,3222
振る舞う,3223
オラ,3224
その日,3225
頷く,3226
ザ,3227
どう見ても,3228
決断,3229
休める,3230
お,3231
隅,3232
追い込む,3233
トラブル,3234
やけに,3235
あなた方,3236
明後日,3237
親しい,3238
本音,3239
こん,3240
通用,3241
発する,3242
表,3243
察する,3244
かしこまりました,3245
したっけ,3246
誘い,3247
訓練,3248
真っ白,3249
嵐,3250
張り切る,3251
パワー,3252
苦しみ,3253
風邪,3254
年上,3255
３０分,3256
放置,3257
か,3258
達する,3259
溜める,3260
高さ,3261
引き出す,3262
させていただく,3263
田舎,3264
測る,3265
どちらも,3266
待機,3267
よくやった,3268
どれほど,3269
世話になる,3270
爺,3271
迷惑をかける,3272
健康,3273
モテる,3274
衣装,3275
付近,3276
うんうん,3277
バス,3278
通常,3279
配る,3280
さすがは,3281
商売,3282
アイデア,3283
事前,3284
憎む,3285
出身,3286
クマ,3287
いいかげん,3288
ボール,3289
応じる,3290
徹底的,3291
重大,3292
てく,3293
姉さん,3294
おしゃべり,3295
ゆえに,3296
待ち,3297
ノー,3298
さ,3299
埋まる,3300
戸惑う,3301
すべき,3302
入院,3303
フン,3304
抜き,3305
ゆえ,3306
以内,3307
あっという間に,3308
赤ちゃん,3309
寄せる,3310
実験,3311
柄,3312
そこそこ,3313
お尻,3314
役割,3315
下,3316
漂う,3317
同然,3318
うっかり,3319
